"global_id";"ObjectName";"NameWinter";"PhotoWinter";"AdmArea";"District";"Address";"Email";"WebSite";"HelpPhone";"HelpPhoneExtension";"WorkingHoursWinter";"ClarificationOfWorkingHoursWinter";"HasEquipmentRental";"EquipmentRentalComments";"HasTechService";"TechServiceComments";"HasDressingRoom";"HasEatery";"HasToilet";"HasWifi";"HasCashMachine";"HasFirstAidPost";"HasMusic";"UsagePeriodWinter";"DimensionsWinter";"Lighting";"SurfaceTypeWinter";"Seats";"Paid";"PaidComments";"DisabilityFriendly";"ServicesWinter";"geoData";"geodata_center";
"2415634143";"Досуговый центр «Европейский Гимнастический Центр»";"Зал спортивный";"nested data";"Северо-Восточный административный округ";"район Лианозово";"Угличская улица, домовладение 12, корпус 2";"europegym@gmail.com";"www.europegym.ru";"(495) 648-88-08";"";"nested data";"";"нет";"";"да";"";"да";"нет";"да";"да";"нет";"нет";"нет";"01.09-31.08";"nested data";"смешанное освещение";"специальное покрытие";"0";"платно";"";"";"общая физическая подготовка";"{coordinates=[37.569019133, 55.901955308], type=Point}";"{coordinates=[37.569019133, 55.901955308], type=Point}";
"2415634144";"Фитнес-клуб «Пауэр зон»";"зал спортивный №3, «Групповых программ»";"nested data";"Северо-Восточный административный округ";"Бабушкинский район";"улица Лётчика Бабушкина, дом 17, корпус 1";"infomypowerzone@inbox.ru";"mypowerzone.ru/";"(495) 988-99-28";"";"nested data";"";"нет";"";"нет";"";"да";"да";"да";"да";"нет";"нет";"да";"01.09-31.08";"nested data";"смешанное освещение";"деревянное покрытие";"0";"платно";"";"";"общая физическая подготовка";"{coordinates=[37.674122052, 55.864317242], type=Point}";"{coordinates=[37.674122052, 55.864317242], type=Point}";
"2415634145";"Центр пляжных видов спорта «Ля пляж клуб»";"Зал спортивный №2";"nested data";"Южный административный округ";"Нагорный район";"Электролитный проезд, дом 3, строение 2";"";"laplageclub.ru";"(499) 130-11-19";"";"nested data";"";"нет";"";"да";"";"да";"да";"да";"нет";"нет";"да";"да";"01.09-31.08";"nested data";"освещение газоразрядными лампами";"специальное покрытие";"0";"платно";"";"";"общая физическая подготовка";"{coordinates=[37.616968677, 55.675006277], type=Point}";"{coordinates=[37.616968677, 55.675006277], type=Point}";
"2415634148";"Спортивный зал ТЦСО «Бибирево»";"Зал спортивный";"nested data";"Северо-Восточный административный округ";"район Бибирево";"улица Пришвина, дом 12, корпус 2";"tsco-bibirevo@mos.ru";"tcso-bib.ru/";"(499) 207-17-83";"";"nested data";"";"нет";"";"нет";"";"да";"нет";"да";"нет";"нет";"нет";"да";"01.09-31.08";"nested data";"смешанное освещение";"специальное покрытие";"0";"бесплатно";"";"";"общая физическая подготовка";"{coordinates=[37.596691313, 55.887969749], type=Point}";"{coordinates=[37.596691313, 55.887969749], type=Point}";
"2415634149";"Фитнес-клуб «Клуб 18»";"зал спортивный №7";"nested data";"Южный административный округ";"район Нагатино-Садовники";"1-й Нагатинский проезд, дом 15";"info@club18.ru";"www.18fit.ru/o-nas.html";"(904) 567-29-73";"";"nested data";"";"нет";"";"нет";"";"да";"да";"да";"да";"нет";"нет";"да";"01.09-31.08";"nested data";"освещение газоразрядными лампами";"деревянное покрытие";"0";"платно";"";"";"общая физическая подготовка";"{coordinates=[37.633552859, 55.674419981], type=Point}";"{coordinates=[37.633552859, 55.674419981], type=Point}";
"2415634150";"Центр московского долголетия «Северный»";"зал спортивный";"nested data";"Северо-Восточный административный округ";"район Северный";"Дмитровское шоссе, дом 169, корпус 1";"tsco-bibirevo@mos.ru";"dszn.ru/moitsentr";"(495) 870-44-44";"";"nested data";"";"нет";"";"да";"";"да";"нет";"да";"да";"нет";"да";"нет";"01.09-31.08";"nested data";"освещение газоразрядными лампами";"специальное покрытие";"0";"бесплатно";"";"";"общая физическая подготовка";"{coordinates=[37.540173, 55.927889], type=Point}";"{coordinates=[37.540173, 55.927889], type=Point}";
"2415634151";"Спортивный комплекс учреждения социальной защиты населения «Государственное бюджетное учреждение Центр комплексной реабилитации инвалидов «Бутово»";"Зал спортивный, «Поляны42»";"nested data";"Юго-Западный административный округ";"район Южное Бутово";"улица Поляны, дом 42, строение 1";"dszn@mos.ru";"dszn.ru";"(495) 716-86-83";"";"nested data";"";"нет";"";"нет";"";"да";"да";"да";"нет";"нет";"да";"нет";"01.09-31.08";"nested data";"смешанное освещение";"специальное покрытие";"0";"бесплатно";"";"приспособлен для лиц с нарушением ОДА";"общая физическая подготовка";"{coordinates=[37.537675157, 55.539932734], type=Point}";"{coordinates=[37.537675157, 55.539932734], type=Point}";
"2415634153";"Фитнес-клуб «Фитэлектро»";"зал спортивный №2";"nested data";"Северо-Восточный административный округ";"район Отрадное";"улица Хачатуряна, дом 12, корпус 1";"fitelectro@gmail.com";"fitelectro.net/emsfree";"(985) 999-38-66";"";"nested data";"";"нет";"";"нет";"";"да";"да";"да";"нет";"нет";"нет";"да";"01.09-31.08";"nested data";"смешанное освещение";"специальное покрытие";"0";"платно";"";"";"общая физическая подготовка";"{coordinates=[37.596789531, 55.857648375], type=Point}";"{coordinates=[37.596789531, 55.857648375], type=Point}";
"2415634154";"Фитнес-клуб «Фитэлектро»";"зал спортивный №1";"nested data";"Северо-Восточный административный округ";"район Отрадное";"улица Хачатуряна, дом 12, корпус 1";"fitelectro@gmail.com";"fitelectro.net/emsfree";"(985) 999-38-66";"";"nested data";"";"нет";"";"нет";"";"да";"да";"да";"нет";"нет";"нет";"да";"01.09-31.08";"nested data";"смешанное освещение";"специальное покрытие";"0";"платно";"";"";"общая физическая подготовка";"{coordinates=[37.596197656, 55.857512098], type=Point}";"{coordinates=[37.596197656, 55.857512098], type=Point}";
"2415634155";"Скалодром «Токио»";"Зал спортивный №2";"nested data";"Северо-Восточный административный округ";"Бутырский район";"Новодмитровская улица, дом 5А, строение 3";"info.climbin@gmail.com";"www.climbin.ru";"(929) 654-79-12";"";"nested data";"";"нет";"";"нет";"";"да";"да";"да";"да";"нет";"да";"да";"01.01-31.12";"nested data";"смешанное освещение";"специальное покрытие";"0";"платно";"";"";"общая физическая подготовка";"{coordinates=[37.586796, 55.808295], type=Point}";"{coordinates=[37.586796, 55.808295], type=Point}";
